country_code,country,measure,sex,age,frequency,time_period,value,units
LUX,Luxembourg,Unemployment rate,Total,From 25 to 54 years,Annual,2012,4.475,Units
LUX,Luxembourg,Unemployment rate,Total,From 25 to 54 years,Annual,2013,5.325,Units
LUX,Luxembourg,Unemployment rate,Total,From 25 to 54 years,Annual,2014,4.875,Units
LUX,Luxembourg,Unemployment rate,Total,From 25 to 54 years,Annual,2015,5.85,Units
CHE,Switzerland,Employment rate,Female,From 55 to 64 years,Annual,2014,62.075,Units
CHE,Switzerland,Employment rate,Female,From 55 to 64 years,Annual,2015,63.925,Units
CHE,Switzerland,Employment rate,Female,From 55 to 64 years,Annual,2016,65.775,Units
CHE,Switzerland,Employment rate,Female,From 55 to 64 years,Annual,2017,65.75,Units
CHE,Switzerland,Employment rate,Female,From 55 to 64 years,Annual,2018,66.1,Units
CHE,Switzerland,Employment rate,Female,From 55 to 64 years,Annual,2019,66.575,Units
CHE,Switzerland,Employment rate,Female,From 55 to 64 years,Annual,2020,67.775,Units
CHE,Switzerland,Employment rate,Female,From 55 to 64 years,Annual,2021,67.0,Units
CHE,Switzerland,Employment rate,Female,From 55 to 64 years,Annual,2022,67.25,Units
CHE,Switzerland,Employment rate,Female,From 55 to 64 years,Annual,2023,69.075,Units
CHE,Switzerland,Employment rate,Female,From 55 to 64 years,Annual,2010,56.975,Units
CHE,Switzerland,Employment rate,Female,From 55 to 64 years,Annual,2011,58.4,Units
CHE,Switzerland,Employment rate,Female,From 55 to 64 years,Annual,2012,59.75,Units
CHE,Switzerland,Employment rate,Female,From 15 to 64 years,Annual,2022,75.425,Units
CHE,Switzerland,Employment rate,Female,From 15 to 64 years,Annual,2023,76.725,Units
CHE,Switzerland,Employment rate,Female,From 15 to 64 years,Annual,2010,71.3,Units
CHE,Switzerland,Employment rate,Female,From 15 to 64 years,Annual,2011,72.55,Units
CHE,Switzerland,Employment rate,Female,From 15 to 64 years,Annual,2012,73.0,Units
CHE,Switzerland,Employment rate,Female,From 15 to 64 years,Annual,2013,73.2,Units
CHE,Switzerland,Employment rate,Female,From 15 to 64 years,Annual,2014,74.075,Units
CHE,Switzerland,Employment rate,Female,From 15 to 64 years,Annual,2015,74.7,Units
CHE,Switzerland,Employment rate,Female,From 15 to 64 years,Annual,2016,75.425,Units
CHE,Switzerland,Employment rate,Female,From 15 to 64 years,Annual,2017,75.2,Units
CHE,Switzerland,Employment rate,Female,From 15 to 64 years,Annual,2018,75.675,Units
CHE,Switzerland,Employment rate,Female,From 15 to 64 years,Annual,2019,76.35,Units
CHE,Switzerland,Employment rate,Female,From 15 to 64 years,Annual,2020,75.9,Units
FIN,Finland,Employment rate,Female,From 15 to 24 years,Annual,2022,46.95,Units
FIN,Finland,Employment rate,Female,From 15 to 24 years,Annual,2023,47.85,Units
FIN,Finland,Employment rate,Female,From 15 to 24 years,Annual,2010,38.325,Units
FIN,Finland,Employment rate,Female,From 15 to 24 years,Annual,2011,39.875,Units
FIN,Finland,Employment rate,Female,From 15 to 24 years,Annual,2012,41.3,Units
FIN,Finland,Employment rate,Female,From 15 to 24 years,Annual,2013,42.4,Units
FIN,Finland,Employment rate,Female,From 15 to 24 years,Annual,2014,42.55,Units
FIN,Finland,Employment rate,Female,From 15 to 24 years,Annual,2015,42.175,Units
FIN,Finland,Employment rate,Female,From 15 to 24 years,Annual,2016,42.575,Units
FIN,Finland,Employment rate,Female,From 15 to 24 years,Annual,2017,43.275,Units
FIN,Finland,Employment rate,Female,From 15 to 24 years,Annual,2018,44.95,Units
FIN,Finland,Employment rate,Female,From 15 to 24 years,Annual,2019,44.45,Units
FIN,Finland,Employment rate,Female,From 15 to 24 years,Annual,2020,40.8,Units
NOR,Norway,Employment rate,Female,From 15 to 64 years,Annual,2017,72.4,Units
NOR,Norway,Employment rate,Female,From 15 to 64 years,Annual,2018,72.65,Units
NOR,Norway,Employment rate,Female,From 15 to 64 years,Annual,2019,73.075,Units
NOR,Norway,Employment rate,Female,From 15 to 64 years,Annual,2020,72.65,Units
NOR,Norway,Employment rate,Female,From 15 to 64 years,Annual,2021,74.325,Units
NOR,Norway,Employment rate,Female,From 15 to 64 years,Annual,2022,75.4,Units
NOR,Norway,Employment rate,Female,From 15 to 64 years,Annual,2023,75.325,Units
NOR,Norway,Employment rate,Female,From 15 to 64 years,Annual,2010,73.25,Units
NOR,Norway,Employment rate,Female,From 15 to 64 years,Annual,2011,73.375,Units
NOR,Norway,Employment rate,Female,From 15 to 64 years,Annual,2012,73.75,Units
NOR,Norway,Employment rate,Female,From 15 to 64 years,Annual,2013,73.475,Units
NOR,Norway,Employment rate,Female,From 15 to 64 years,Annual,2014,73.35,Units
NOR,Norway,Employment rate,Female,From 15 to 64 years,Annual,2015,72.95,Units
NOR,Norway,Unemployment rate,Female,From 55 to 64 years,Annual,2013,1.149945,Units
NOR,Norway,Unemployment rate,Female,From 55 to 64 years,Annual,2014,1.045797,Units
NOR,Norway,Unemployment rate,Female,From 55 to 64 years,Annual,2015,1.519565,Units
NOR,Norway,Unemployment rate,Female,From 55 to 64 years,Annual,2016,1.209995,Units
NOR,Norway,Unemployment rate,Female,From 55 to 64 years,Annual,2017,0.9417928,Units
NOR,Norway,Unemployment rate,Female,From 55 to 64 years,Annual,2018,1.377249,Units
NOR,Norway,Unemployment rate,Female,From 55 to 64 years,Annual,2019,1.114858,Units
NOR,Norway,Unemployment rate,Female,From 55 to 64 years,Annual,2020,1.6714,Units
NOR,Norway,Unemployment rate,Female,From 55 to 64 years,Annual,2021,1.492226,Units
NOR,Norway,Unemployment rate,Female,From 55 to 64 years,Annual,2022,1.248568,Units
NOR,Norway,Unemployment rate,Female,From 55 to 64 years,Annual,2023,1.176897,Units
NOR,Norway,Unemployment rate,Female,From 55 to 64 years,Annual,2010,0.9150257,Units
NOR,Norway,Unemployment rate,Female,From 55 to 64 years,Annual,2011,1.094663,Units
HUN,Hungary,Labour force participation rate,Total,From 15 to 64 years,Annual,2011,64.5,Units
HUN,Hungary,Labour force participation rate,Total,From 15 to 64 years,Annual,2010,64.025,Units
HUN,Hungary,Labour force participation rate,Total,From 15 to 64 years,Annual,2023,78.0,Units
HUN,Hungary,Labour force participation rate,Total,From 15 to 64 years,Annual,2022,77.2,Units
HUN,Hungary,Labour force participation rate,Total,From 15 to 64 years,Annual,2021,76.175,Units
HUN,Hungary,Labour force participation rate,Total,From 15 to 64 years,Annual,2020,75.05,Units
HUN,Hungary,Labour force participation rate,Total,From 15 to 64 years,Annual,2019,74.7,Units
HUN,Hungary,Labour force participation rate,Total,From 15 to 64 years,Annual,2018,74.075,Units
HUN,Hungary,Labour force participation rate,Total,From 15 to 64 years,Annual,2017,73.125,Units
HUN,Hungary,Labour force participation rate,Total,From 15 to 64 years,Annual,2016,72.15,Units
HUN,Hungary,Labour force participation rate,Total,From 15 to 64 years,Annual,2015,70.55,Units
HUN,Hungary,Labour force participation rate,Total,From 15 to 64 years,Annual,2014,68.8,Units
HUN,Hungary,Labour force participation rate,Total,From 15 to 64 years,Annual,2013,66.725,Units
CHE,Switzerland,Inactivity rate,Total,From 15 to 24 years,Annual,2017,31.325,Units
CHE,Switzerland,Inactivity rate,Total,From 15 to 24 years,Annual,2018,32.0,Units
CHE,Switzerland,Inactivity rate,Total,From 15 to 24 years,Annual,2019,33.5,Units
CHE,Switzerland,Inactivity rate,Total,From 15 to 24 years,Annual,2020,34.975,Units
CHE,Switzerland,Inactivity rate,Total,From 15 to 24 years,Annual,2021,34.6,Units
CHE,Switzerland,Inactivity rate,Total,From 15 to 24 years,Annual,2022,34.975,Units
CHE,Switzerland,Inactivity rate,Total,From 15 to 24 years,Annual,2023,33.575,Units
CHE,Switzerland,Inactivity rate,Total,From 15 to 24 years,Annual,2010,31.9,Units
CHE,Switzerland,Inactivity rate,Total,From 15 to 24 years,Annual,2011,31.45,Units
CHE,Switzerland,Inactivity rate,Total,From 15 to 24 years,Annual,2012,32.425,Units
CHE,Switzerland,Inactivity rate,Total,From 15 to 24 years,Annual,2013,31.975,Units
CHE,Switzerland,Inactivity rate,Total,From 15 to 24 years,Annual,2014,32.1,Units
CHE,Switzerland,Inactivity rate,Total,From 15 to 24 years,Annual,2015,32.5,Units
USA,United States,Employment rate,Total,From 55 to 64 years,Annual,2011,59.98019,Units
USA,United States,Employment rate,Total,From 55 to 64 years,Annual,2010,60.29404,Units
USA,United States,Employment rate,Total,From 55 to 64 years,Annual,2023,64.1571,Units
USA,United States,Employment rate,Total,From 55 to 64 years,Annual,2022,63.49785,Units
USA,United States,Employment rate,Total,From 55 to 64 years,Annual,2021,61.86636,Units
USA,United States,Employment rate,Total,From 55 to 64 years,Annual,2020,60.32893,Units
USA,United States,Employment rate,Total,From 55 to 64 years,Annual,2019,63.66526,Units
USA,United States,Employment rate,Total,From 55 to 64 years,Annual,2018,63.07812,Units
USA,United States,Employment rate,Total,From 55 to 64 years,Annual,2017,62.51775,Units
USA,United States,Employment rate,Total,From 55 to 64 years,Annual,2016,61.78946,Units
USA,United States,Employment rate,Total,From 55 to 64 years,Annual,2015,61.52417,Units
USA,United States,Employment rate,Total,From 55 to 64 years,Annual,2014,61.34781,Units
USA,United States,Employment rate,Total,From 55 to 64 years,Annual,2013,60.9304,Units
NOR,Norway,Labour force participation rate,Male,From 15 to 64 years,Annual,2018,80.225,Units
NOR,Norway,Labour force participation rate,Male,From 15 to 64 years,Annual,2019,80.65,Units
NOR,Norway,Labour force participation rate,Male,From 15 to 64 years,Annual,2020,80.45,Units
NOR,Norway,Labour force participation rate,Male,From 15 to 64 years,Annual,2021,82.075,Units
NOR,Norway,Labour force participation rate,Male,From 15 to 64 years,Annual,2022,82.85,Units
NOR,Norway,Labour force participation rate,Male,From 15 to 64 years,Annual,2023,82.55,Units
NOR,Norway,Labour force participation rate,Male,From 15 to 64 years,Annual,2010,80.6,Units
NOR,Norway,Labour force participation rate,Male,From 15 to 64 years,Annual,2011,79.9,Units
NOR,Norway,Labour force participation rate,Male,From 15 to 64 years,Annual,2012,80.575,Units
NOR,Norway,Labour force participation rate,Male,From 15 to 64 years,Annual,2013,80.25,Units
NOR,Norway,Labour force participation rate,Male,From 15 to 64 years,Annual,2014,80.075,Units
NOR,Norway,Labour force participation rate,Male,From 15 to 64 years,Annual,2015,80.3,Units
NOR,Norway,Labour force participation rate,Male,From 15 to 64 years,Annual,2016,80.125,Units
CZE,Czechia,Labour force participation rate,Male,15 years or over,Annual,2023,68.525,Units
CZE,Czechia,Labour force participation rate,Male,15 years or over,Annual,2010,68.025,Units
CZE,Czechia,Labour force participation rate,Male,15 years or over,Annual,2011,67.525,Units
CZE,Czechia,Labour force participation rate,Male,15 years or over,Annual,2012,67.7,Units
CZE,Czechia,Labour force participation rate,Male,15 years or over,Annual,2013,68.05,Units
CZE,Czechia,Labour force participation rate,Male,15 years or over,Annual,2014,68.2,Units
CZE,Czechia,Labour force participation rate,Male,15 years or over,Annual,2015,68.025,Units
CZE,Czechia,Labour force participation rate,Male,15 years or over,Annual,2016,68.375,Units
CZE,Czechia,Labour force participation rate,Male,15 years or over,Annual,2017,68.55,Units
CZE,Czechia,Labour force participation rate,Male,15 years or over,Annual,2018,68.7,Units
CZE,Czechia,Labour force participation rate,Male,15 years or over,Annual,2019,68.525,Units
CZE,Czechia,Labour force participation rate,Male,15 years or over,Annual,2020,68.125,Units
CZE,Czechia,Labour force participation rate,Male,15 years or over,Annual,2021,67.975,Units
NOR,Norway,Labour force participation rate,Total,From 25 to 54 years,Annual,2016,86.35,Units
NOR,Norway,Labour force participation rate,Total,From 25 to 54 years,Annual,2017,85.625,Units
NOR,Norway,Labour force participation rate,Total,From 25 to 54 years,Annual,2018,86.275,Units
NOR,Norway,Labour force participation rate,Total,From 25 to 54 years,Annual,2019,86.25,Units
NOR,Norway,Labour force participation rate,Total,From 25 to 54 years,Annual,2020,86.0,Units
NOR,Norway,Labour force participation rate,Total,From 25 to 54 years,Annual,2021,86.65,Units
NOR,Norway,Labour force participation rate,Total,From 25 to 54 years,Annual,2022,86.6,Units
NOR,Norway,Labour force participation rate,Total,From 25 to 54 years,Annual,2023,86.35,Units
NOR,Norway,Labour force participation rate,Total,From 25 to 54 years,Annual,2010,87.3,Units
NOR,Norway,Labour force participation rate,Total,From 25 to 54 years,Annual,2011,87.0,Units
NOR,Norway,Labour force participation rate,Total,From 25 to 54 years,Annual,2012,86.825,Units
NOR,Norway,Labour force participation rate,Total,From 25 to 54 years,Annual,2013,86.575,Units
NOR,Norway,Labour force participation rate,Total,From 25 to 54 years,Annual,2014,86.775,Units
GRC,Greece,Employment rate,Male,From 15 to 64 years,Annual,2016,60.95,Units
GRC,Greece,Employment rate,Male,From 15 to 64 years,Annual,2015,59.525,Units
GRC,Greece,Employment rate,Male,From 15 to 64 years,Annual,2014,58.0,Units
GRC,Greece,Employment rate,Male,From 15 to 64 years,Annual,2013,57.675,Units
GRC,Greece,Employment rate,Male,From 15 to 64 years,Annual,2012,59.875,Units
GRC,Greece,Employment rate,Male,From 15 to 64 years,Annual,2011,65.375,Units
GRC,Greece,Employment rate,Male,From 15 to 64 years,Annual,2010,70.425,Units
GRC,Greece,Employment rate,Male,From 15 to 64 years,Annual,2023,70.8,Units
GRC,Greece,Employment rate,Male,From 15 to 64 years,Annual,2022,70.35,Units
GRC,Greece,Employment rate,Male,From 15 to 64 years,Annual,2021,66.45,Units
GRC,Greece,Employment rate,Male,From 15 to 64 years,Annual,2020,62.85,Units
GRC,Greece,Employment rate,Male,From 15 to 64 years,Annual,2019,65.825,Units
GRC,Greece,Employment rate,Male,From 15 to 64 years,Annual,2018,64.65,Units
GRC,Greece,Unemployment rate,Total,15 years or over,Annual,2017,21.48901,Units
GRC,Greece,Unemployment rate,Total,15 years or over,Annual,2016,23.54104,Units
GRC,Greece,Unemployment rate,Total,15 years or over,Annual,2015,24.90084,Units
GRC,Greece,Unemployment rate,Total,15 years or over,Annual,2014,26.49027,Units
GRC,Greece,Unemployment rate,Total,15 years or over,Annual,2013,27.46758,Units
GRC,Greece,Unemployment rate,Total,15 years or over,Annual,2012,24.44174,Units
GRC,Greece,Unemployment rate,Total,15 years or over,Annual,2011,17.87079,Units
GRC,Greece,Unemployment rate,Total,15 years or over,Annual,2010,12.7173,Units
GRC,Greece,Unemployment rate,Total,15 years or over,Annual,2023,11.06754,Units
GRC,Greece,Unemployment rate,Total,15 years or over,Annual,2022,12.44217,Units
GRC,Greece,Unemployment rate,Total,15 years or over,Annual,2021,14.75859,Units
GRC,Greece,Unemployment rate,Total,15 years or over,Annual,2020,16.30552,Units
GRC,Greece,Unemployment rate,Total,15 years or over,Annual,2019,17.31397,Units
AUS,Australia,Employment rate,Total,From 25 to 54 years,Annual,2016,79.63611,Units
AUS,Australia,Employment rate,Total,From 25 to 54 years,Annual,2017,79.97205,Units
AUS,Australia,Employment rate,Total,From 25 to 54 years,Annual,2018,80.60571,Units
AUS,Australia,Employment rate,Total,From 25 to 54 years,Annual,2019,81.27296,Units
AUS,Australia,Employment rate,Total,From 25 to 54 years,Annual,2020,79.73737,Units
AUS,Australia,Employment rate,Total,From 25 to 54 years,Annual,2021,81.47755,Units
AUS,Australia,Employment rate,Total,From 25 to 54 years,Annual,2022,83.18046,Units
AUS,Australia,Employment rate,Total,From 25 to 54 years,Annual,2023,83.77053,Units
AUS,Australia,Employment rate,Total,From 25 to 54 years,Annual,2010,79.46227,Units
AUS,Australia,Employment rate,Total,From 25 to 54 years,Annual,2011,79.8016,Units
AUS,Australia,Employment rate,Total,From 25 to 54 years,Annual,2012,79.45096,Units
AUS,Australia,Employment rate,Total,From 25 to 54 years,Annual,2013,79.1446,Units
AUS,Australia,Employment rate,Total,From 25 to 54 years,Annual,2014,78.79925,Units
SWE,Sweden,Inactivity rate,Female,From 15 to 64 years,Annual,2017,19.33379,Units
SWE,Sweden,Inactivity rate,Female,From 15 to 64 years,Annual,2018,18.99209,Units
SWE,Sweden,Inactivity rate,Female,From 15 to 64 years,Annual,2019,18.84762,Units
SWE,Sweden,Inactivity rate,Female,From 15 to 64 years,Annual,2020,19.70405,Units
SWE,Sweden,Inactivity rate,Female,From 15 to 64 years,Annual,2021,19.5,Units
SWE,Sweden,Inactivity rate,Female,From 15 to 64 years,Annual,2022,18.85,Units
SWE,Sweden,Inactivity rate,Female,From 15 to 64 years,Annual,2023,17.825,Units
SWE,Sweden,Inactivity rate,Female,From 15 to 64 years,Annual,2010,23.7802,Units
SWE,Sweden,Inactivity rate,Female,From 15 to 64 years,Annual,2011,22.65306,Units
SWE,Sweden,Inactivity rate,Female,From 15 to 64 years,Annual,2012,22.09645,Units
SWE,Sweden,Inactivity rate,Female,From 15 to 64 years,Annual,2013,21.23186,Units
SWE,Sweden,Inactivity rate,Female,From 15 to 64 years,Annual,2014,20.69894,Units
SWE,Sweden,Inactivity rate,Female,From 15 to 64 years,Annual,2015,20.09373,Units
ISL,Iceland,Unemployment rate,Female,From 15 to 64 years,Annual,2016,3.15,Units
ISL,Iceland,Unemployment rate,Female,From 15 to 64 years,Annual,2017,2.8,Units
ISL,Iceland,Unemployment rate,Female,From 15 to 64 years,Annual,2018,2.55,Units
ISL,Iceland,Unemployment rate,Female,From 15 to 64 years,Annual,2019,3.2,Units
ISL,Iceland,Unemployment rate,Female,From 15 to 64 years,Annual,2020,5.45,Units
ISL,Iceland,Unemployment rate,Female,From 15 to 64 years,Annual,2021,6.625,Units
ISL,Iceland,Unemployment rate,Female,From 15 to 64 years,Annual,2022,3.525,Units
ISL,Iceland,Unemployment rate,Female,From 15 to 64 years,Annual,2023,3.1,Units
ISL,Iceland,Unemployment rate,Female,From 15 to 64 years,Annual,2010,6.825,Units
ISL,Iceland,Unemployment rate,Female,From 15 to 64 years,Annual,2011,6.225,Units
ISL,Iceland,Unemployment rate,Female,From 15 to 64 years,Annual,2012,5.775,Units
ISL,Iceland,Unemployment rate,Female,From 15 to 64 years,Annual,2013,5.225,Units
ISL,Iceland,Unemployment rate,Female,From 15 to 64 years,Annual,2014,4.9,Units
LTU,Lithuania,Employment rate,Total,15 years or over,Annual,2017,56.325,Units
LTU,Lithuania,Employment rate,Total,15 years or over,Annual,2018,57.75,Units
LTU,Lithuania,Employment rate,Total,15 years or over,Annual,2019,58.225,Units
