country_code,country,isced,gender,age,piaac_category_code,piaac_category,indicator,year,value
SVK,Slovak Republic,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2012,24.0
SVK,Slovak Republic,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2012,22.0
SVK,Slovak Republic,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2012,20.0
SVK,Slovak Republic,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2012,15.0
SVK,Slovak Republic,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2012,
SVK,Slovak Republic,Tertiary education,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2012,13.0
SVK,Slovak Republic,Tertiary education,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2012,9.0
SVK,Slovak Republic,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2012,13.0
SVK,Slovak Republic,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2012,42.0
SVK,Slovak Republic,All ISCED levels,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2012,27.0
SVK,Slovak Republic,All ISCED levels,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2012,19.0
SVK,Slovak Republic,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2012,14.0
SVK,Slovak Republic,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by numeracy proficiency level ",2012,23.0
SVK,Slovak Republic,Below upper secondary education,Total,25-64 years,L2,Level (2),"Employment rates, by numeracy proficiency level ",2012,41.0
SVK,Slovak Republic,Below upper secondary education,Total,25-64 years,L3,Level (3),"Employment rates, by numeracy proficiency level ",2012,47.0
SVK,Slovak Republic,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by numeracy proficiency level ",2012,
SVK,Slovak Republic,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by numeracy proficiency level ",2012,57.0
SVK,Slovak Republic,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Employment rates, by numeracy proficiency level ",2012,69.0
SVK,Slovak Republic,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Employment rates, by numeracy proficiency level ",2012,75.0
SVK,Slovak Republic,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by numeracy proficiency level ",2012,82.0
SVK,Slovak Republic,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by numeracy proficiency level ",2012,
SVK,Slovak Republic,Tertiary education,Total,25-64 years,L2,Level (2),"Employment rates, by numeracy proficiency level ",2012,81.0
SVK,Slovak Republic,Tertiary education,Total,25-64 years,L3,Level (3),"Employment rates, by numeracy proficiency level ",2012,87.0
SVK,Slovak Republic,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by numeracy proficiency level ",2012,90.0
SVK,Slovak Republic,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by numeracy proficiency level ",2012,39.0
SVK,Slovak Republic,All ISCED levels,Total,25-64 years,L2,Level (2),"Employment rates, by numeracy proficiency level ",2012,66.0
SVK,Slovak Republic,All ISCED levels,Total,25-64 years,L3,Level (3),"Employment rates, by numeracy proficiency level ",2012,77.0
SVK,Slovak Republic,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by numeracy proficiency level ",2012,85.0
SVK,Slovak Republic,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by numeracy proficiency level ",2012,14.0
SVK,Slovak Republic,Below upper secondary education,Total,25-64 years,L2,Level (2),"Share of unemployed, by numeracy proficiency level ",2012,12.0
SVK,Slovak Republic,Below upper secondary education,Total,25-64 years,L3,Level (3),"Share of unemployed, by numeracy proficiency level ",2012,8.0
SVK,Slovak Republic,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by numeracy proficiency level ",2012,
SVK,Slovak Republic,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by numeracy proficiency level ",2012,12.0
SVK,Slovak Republic,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Share of unemployed, by numeracy proficiency level ",2012,7.0
SVK,Slovak Republic,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Share of unemployed, by numeracy proficiency level ",2012,6.0
SVK,Slovak Republic,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by numeracy proficiency level ",2012,7.0
SVK,Slovak Republic,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by numeracy proficiency level ",2012,
SVK,Slovak Republic,Tertiary education,Total,25-64 years,L2,Level (2),"Share of unemployed, by numeracy proficiency level ",2012,4.0
SVK,Slovak Republic,Tertiary education,Total,25-64 years,L3,Level (3),"Share of unemployed, by numeracy proficiency level ",2012,3.0
SVK,Slovak Republic,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by numeracy proficiency level ",2012,2.0
SVK,Slovak Republic,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by numeracy proficiency level ",2012,13.0
SVK,Slovak Republic,All ISCED levels,Total,25-64 years,L2,Level (2),"Share of unemployed, by numeracy proficiency level ",2012,8.0
SVK,Slovak Republic,All ISCED levels,Total,25-64 years,L3,Level (3),"Share of unemployed, by numeracy proficiency level ",2012,5.0
SVK,Slovak Republic,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by numeracy proficiency level ",2012,5.0
SVK,Slovak Republic,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by numeracy proficiency level ",2012,63.0
SVK,Slovak Republic,Below upper secondary education,Total,25-64 years,L2,Level (2),"Inactivity rates, by numeracy proficiency level ",2012,47.0
SVK,Slovak Republic,Below upper secondary education,Total,25-64 years,L3,Level (3),"Inactivity rates, by numeracy proficiency level ",2012,45.0
SVK,Slovak Republic,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by numeracy proficiency level ",2012,
SVK,Slovak Republic,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by numeracy proficiency level ",2012,30.0
SVK,Slovak Republic,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Inactivity rates, by numeracy proficiency level ",2012,23.0
SVK,Slovak Republic,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Inactivity rates, by numeracy proficiency level ",2012,19.0
SVK,Slovak Republic,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by numeracy proficiency level ",2012,11.0
SVK,Slovak Republic,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by numeracy proficiency level ",2012,
SVK,Slovak Republic,Tertiary education,Total,25-64 years,L2,Level (2),"Inactivity rates, by numeracy proficiency level ",2012,15.0
SVK,Slovak Republic,Tertiary education,Total,25-64 years,L3,Level (3),"Inactivity rates, by numeracy proficiency level ",2012,10.0
SVK,Slovak Republic,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by numeracy proficiency level ",2012,8.0
SVK,Slovak Republic,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by numeracy proficiency level ",2012,48.0
SVK,Slovak Republic,All ISCED levels,Total,25-64 years,L2,Level (2),"Inactivity rates, by numeracy proficiency level ",2012,27.0
SVK,Slovak Republic,All ISCED levels,Total,25-64 years,L3,Level (3),"Inactivity rates, by numeracy proficiency level ",2012,18.0
SVK,Slovak Republic,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by numeracy proficiency level ",2012,10.0
ESP,Spain,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by literacy proficiency level ",2012,43.0
ESP,Spain,Below upper secondary education,Total,25-64 years,L2,Level (2),"Employment rates, by literacy proficiency level ",2012,54.0
ESP,Spain,Below upper secondary education,Total,25-64 years,L3,Level (3),"Employment rates, by literacy proficiency level ",2012,63.0
ESP,Spain,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by literacy proficiency level ",2012,
ESP,Spain,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by literacy proficiency level ",2012,66.0
ESP,Spain,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Employment rates, by literacy proficiency level ",2012,66.0
ESP,Spain,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Employment rates, by literacy proficiency level ",2012,72.0
ESP,Spain,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by literacy proficiency level ",2012,72.0
ESP,Spain,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by literacy proficiency level ",2012,73.0
ESP,Spain,Tertiary education,Total,25-64 years,L2,Level (2),"Employment rates, by literacy proficiency level ",2012,78.0
ESP,Spain,Tertiary education,Total,25-64 years,L3,Level (3),"Employment rates, by literacy proficiency level ",2012,81.0
ESP,Spain,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by literacy proficiency level ",2012,85.0
ESP,Spain,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by literacy proficiency level ",2012,50.0
ESP,Spain,All ISCED levels,Total,25-64 years,L2,Level (2),"Employment rates, by literacy proficiency level ",2012,63.0
ESP,Spain,All ISCED levels,Total,25-64 years,L3,Level (3),"Employment rates, by literacy proficiency level ",2012,75.0
ESP,Spain,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by literacy proficiency level ",2012,83.0
ESP,Spain,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by literacy proficiency level ",2012,18.0
ESP,Spain,Below upper secondary education,Total,25-64 years,L2,Level (2),"Share of unemployed, by literacy proficiency level ",2012,17.0
ESP,Spain,Below upper secondary education,Total,25-64 years,L3,Level (3),"Share of unemployed, by literacy proficiency level ",2012,14.0
ESP,Spain,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by literacy proficiency level ",2012,
ESP,Spain,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by literacy proficiency level ",2012,12.0
ESP,Spain,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Share of unemployed, by literacy proficiency level ",2012,11.0
ESP,Spain,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Share of unemployed, by literacy proficiency level ",2012,13.0
ESP,Spain,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by literacy proficiency level ",2012,14.0
ESP,Spain,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by literacy proficiency level ",2012,8.0
ESP,Spain,Tertiary education,Total,25-64 years,L2,Level (2),"Share of unemployed, by literacy proficiency level ",2012,10.0
ESP,Spain,Tertiary education,Total,25-64 years,L3,Level (3),"Share of unemployed, by literacy proficiency level ",2012,9.0
ESP,Spain,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by literacy proficiency level ",2012,6.0
ESP,Spain,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by literacy proficiency level ",2012,16.0
ESP,Spain,All ISCED levels,Total,25-64 years,L2,Level (2),"Share of unemployed, by literacy proficiency level ",2012,13.0
ESP,Spain,All ISCED levels,Total,25-64 years,L3,Level (3),"Share of unemployed, by literacy proficiency level ",2012,11.0
ESP,Spain,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by literacy proficiency level ",2012,7.0
ESP,Spain,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2012,38.0
ESP,Spain,Below upper secondary education,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2012,29.0
ESP,Spain,Below upper secondary education,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2012,23.0
ESP,Spain,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2012,
ESP,Spain,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2012,22.0
ESP,Spain,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2012,23.0
ESP,Spain,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2012,16.0
ESP,Spain,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2012,
ESP,Spain,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2012,19.0
ESP,Spain,Tertiary education,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2012,13.0
ESP,Spain,Tertiary education,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2012,10.0
ESP,Spain,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2012,9.0
ESP,Spain,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2012,34.0
ESP,Spain,All ISCED levels,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2012,23.0
ESP,Spain,All ISCED levels,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2012,14.0
ESP,Spain,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2012,10.0
ESP,Spain,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by numeracy proficiency level ",2012,42.0
