CDID,Title,PreUnit,Unit,Release Date,Next release,Important Notes
S2QB,LFS Experimental: ILO Unemployment rate: UK: All: Aged 16-64 (%): Quarterly Change: SA,,,2024-09-10,2024-10-15,
S2QC,LFS Experimental: Economically inactive rate: UK: All: Aged 16-64 (%): Quarterly Change: SA,,,2024-09-10,2024-10-15,
S2QD,LFS Experimental: In employment: UK: All aged 16+: Thousands: Annual Change: SA,,,2024-09-10,2024-10-15,
S2QE,LFS Experimental: ILO Unemployed: UK: All aged 16+: Thousands: Annual Change: SA,,,2024-09-10,2024-10-15,
S2QF,LFS Experimental: Economically inactive: UK: All aged 16+: Thousands: Annual Change: SA,,,2024-09-10,2024-10-15,
S2QG,LFS Experimental: In employment: UK: All aged 16-64: Thousands: Annual Change: SA,,,2024-09-10,2024-10-15,
S2QH,LFS Experimental: ILO Unemployed: UK: All aged 16-64: Thousands: Annual Change: SA,,,2024-09-10,2024-10-15,
S2QI,LFS Experimental: Economically inactive: UK: All aged 16-64: Thousands: Annual Change: SA,,,2024-09-10,2024-10-15,
S2QJ,LFS Experimental: Employment rate: UK: All: Aged 16+ (%): Annual Change: SA,,,2024-09-10,2024-10-15,
S2QK,LFS Experimental: ILO Unemployment rate: UK: All: Aged 16+ (%): Annual Change: SA,,%,2024-09-10,2024-10-15,
S2QL,LFS Experimental: Economically inactive rate: UK: All: Aged 16+ (%): Annual Change: SA,,,2024-09-10,2024-10-15,
S2QM,LFS Experimental: Employment rate: UK: All: Aged 16-64 (%): Annual Change: SA,,%,2024-09-10,2024-10-15,
S2QN,LFS Experimental: ILO Unemployment rate: UK: All: Aged 16-64 (%): Annual Change: SA,,,2024-09-10,2024-10-15,
S2QO,LFS Experimental: Economically inactive rate: UK: All: Aged 16-64 (%): Annual Change: SA,,,2024-09-10,2024-10-15,
YBSF,LFS: In Employment: UK: Male: Aged 16-64: Thousands: SA,,,2024-09-10,2024-10-15,
YBSI,LFS: Unemployed: UK: Male: Aged 16-64: Thousands: SA,,,2024-09-10,2024-10-15,
YBSL,LFS: Economically Active: UK: Male: 16-64: Thousands: SA,,,2024-09-10,2024-10-15,
YBSO,LFS: Economically Inactive: UK: Male: Aged 16-64: Thousands: SA,,,2024-09-10,2024-10-15,
YBSR,LFS: In employment: UK: Male: Aged 16-64: Thousands: NSA,,,2024-09-10,2024-10-15,
YBSU,LFS: ILO unemployed: UK: Male: Aged 16-64: Thousands: NSA,,,2024-09-10,2024-10-15,
YBSX,LFS: Economically active: UK: Male: Aged 16-64: Thousands: NSA,,,2024-09-10,2024-10-15,
YBTA,LFS: Economically inactive: UK: Male: Aged 16-64: Thousands: NSA,,,2024-09-10,2024-10-15,
YBTC,LFS: Economic inactivity rate: UK: All: All aged 16 and over: %: SA,,%,2024-09-10,2024-10-15,
YBTD,LFS: Economic inactivity rate: UK: Male: All aged 16 and over: %: SA,,%,2024-09-10,2024-10-15,
YBTE,LFS: Economic inactivity rate: UK: Female: All aged 16 and over: %: SA,,%,2024-09-10,2024-10-15,
YBTG,LFS: Population aged 16-64: UK: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YBTJ,LFS: Unemployment rate: UK: Male: Aged 16-64: %: SA,,%,2024-09-10,2024-10-15,
YBTM,LFS: Economic inactivity rate: UK: Male: Aged 16-64: %: SA,,%,2024-09-10,2024-10-15,
YBTO,LFS: In employment: UK: All: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YBTP,LFS: In employment: UK: Male: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YBTQ,LFS: In employment: UK: Female: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YBTR,LFS: In employment: UK: All: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YBTS,LFS: In employment: UK: Male: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YBTT,LFS: In employment: UK: Female: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YBTU,LFS: In employment: UK: All: Aged 25-34: Thousands: SA,,,2024-09-10,2024-10-15,
YBTV,LFS: In employment: UK: Male: Aged 25-34: Thousands: SA,,,2024-09-10,2024-10-15,
YBTW,LFS: In employment: UK: Female: Aged 25-34: Thousands: SA,,,2024-09-10,2024-10-15,
YBTX,LFS: In employment: UK: All: Aged 35-49: Thousands: SA,,,2024-09-10,2024-10-15,
YBTY,LFS: In employment: UK: Male: Aged 35-49: Thousands: SA,,,2024-09-10,2024-10-15,
YBTZ,LFS: In employment: UK: Female: Aged 35-49: Thousands: SA,,,2024-09-10,2024-10-15,
YBUA,LFS: Employment rate: UK: All: Aged 16-17: %: SA,,%,2024-09-10,2024-10-15,
YBUB,LFS: Employment rate: UK: Male: Aged 16-17: %: SA,,%,2024-09-10,2024-10-15,
YBUC,LFS: Employment rate: UK: Female: Aged 16-17: %: SA,,%,2024-09-10,2024-10-15,
YBUD,LFS: Employment rate: UK: All: Aged 18-24: %: SA,,%,2024-09-10,2024-10-15,
YBUE,LFS: Employment rate: UK: Male: Aged 18-24: %: SA,,%,2024-09-10,2024-10-15,
YBUF,LFS: Employment rate: UK: Female: Aged 18-24: %: SA,,%,2024-09-10,2024-10-15,
YBUG,LFS: Employment rate: UK: All: Aged 25-34: %: SA,,%,2024-09-10,2024-10-15,
YBUH,LFS: Employment rate: UK: Male: Aged 25-34: %: SA,,%,2024-09-10,2024-10-15,
YBUI,LFS: Employment rate: UK: Female: Aged 25-34: %: SA,,%,2024-09-10,2024-10-15,
YBUJ,LFS: Employment rate: UK: All: Aged 35-49: %: SA,,%,2024-09-10,2024-10-15,
YBUK,LFS: Employment rate: UK: Male: Aged 35-49: %: SA,,%,2024-09-10,2024-10-15,
YBUL,LFS: Employment rate: UK: Female: Aged 35-49: %: SA,,%,2024-09-10,2024-10-15,
YBUN,LFS: Employment rate: UK: Male: Aged 50-64: %: SA,,%,2024-09-10,2024-10-15,
YBUQ,LFS: Employment rate: UK: Male: Aged 65+: %: SA,,%,2024-09-10,2024-10-15,
YBUS,LFS: Total actual weekly hours worked (millions): UK: All: SA,,,2024-09-10,2024-10-15,
YBUT,LFS: Total actual weekly hours worked (millions): UK: Male: SA,,,2024-09-10,2024-10-15,
YBUU,LFS: Total actual weekly hours worked (millions): UK: Female: SA,,,2024-09-10,2024-10-15,
YBUV,LFS: Avg actual weekly hours of work: UK: All workers in main & 2nd job: SA,,,2024-09-10,2024-10-15,
YBUW,LFS: Avg actual weekly hours of work: UK: Male workers in main & 2nd job: SA,,,2024-09-10,2024-10-15,
YBUX,LFS: Avg actual weekly hours of work: UK: Female workers in main & 2nd job: SA,,,2024-09-10,2024-10-15,
YBUY,Average actual weekly hours of work for full-time workers (seasonally adjusted),,hours,2024-09-10,2024-10-15,
YBUZ,LFS: Avg actual weekly hours of work: UK: Male full-time workers in main job: SA,,,2024-09-10,2024-10-15,
YBVA,LFS: Avg actual weekly hrs of work: UK: Female full-time workers in main job: SA,,,2024-09-10,2024-10-15,
YBVB,Average actual weekly hours of work for part-time workers (seasonally adjusted),,hours,2024-09-10,2024-10-15,
YBVC,LFS: Avg actual weekly hours of work: UK: Male part-time workers in main job: SA,,,2024-09-10,2024-10-15,
YBVD,LFS: Avg actual weekly hrs of work: UK: Female part-time workers in main job: SA,,,2024-09-10,2024-10-15,
YBVE,LFS: Avg actual weekly hours of work: UK: All workers in 2nd job: SA,,,2024-09-10,2024-10-15,
YBVF,LFS: Avg actual weekly hours of work: UK: Male workers in 2nd job: SA,,,2024-09-10,2024-10-15,
YBVG,LFS: Avg actual weekly hours of work: UK: Female workers in 2nd job: SA,,,2024-09-10,2024-10-15,
YBVH,LFS: Unemployed: UK: All: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YBVI,LFS: Unemployed: UK: Male: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YBVJ,LFS: Unemployed: UK: Female: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YBVK,LFS: Unemployment rate: UK: All: Aged 16-17: %: SA,,%,2024-09-10,2024-10-15,
YBVL,LFS: Unemployment rate: UK: Male: Aged 16-17: %: SA,,%,2024-09-10,2024-10-15,
YBVM,LFS: Unemployment rate: UK: Female: Aged 16-17: %: SA,,%,2024-09-10,2024-10-15,
YBVN,LFS: Unemployed: UK: All: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YBVO,LFS: Unemployed: UK: Male: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YBVP,LFS: Unemployed: UK: Female: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YBVQ,LFS: Unemployment rate: UK: All: Aged 18-24: %: SA,,%,2024-09-10,2024-10-15,
YBVR,LFS: Unemployment rate: UK: Male: Aged 18-24: %: SA,,%,2024-09-10,2024-10-15,
YBVS,LFS: Unemployment rate: UK: Female: Aged 18-24: %: SA,,%,2024-09-10,2024-10-15,
YBVT,LFS: Unemployed: UK: All: Aged 50 and over: Thousands: SA,,,2024-09-10,2024-10-15,
YBVU,LFS: Unemployed: UK: Male: Aged 50 and over: Thousands: SA,,,2024-09-10,2024-10-15,
YBVV,LFS: Unemployed: UK: Female: Aged 50 and over: Thousands: SA,,,2024-09-10,2024-10-15,
YBVW,LFS: Unemployment rate: UK: All: Aged 50 and over: %: SA,,%,2024-09-10,2024-10-15,
YBVX,LFS: Unemployment rate: UK: Male: Aged 50 and over: %: SA,,%,2024-09-10,2024-10-15,
YBVY,LFS: Unemployment rate: UK: Female: Aged 50 and over: %: SA,,%,2024-09-10,2024-10-15,
YBWA,LFS: Economically inactive: UK: Male: Does not want job: Thousands: SA,,,2024-09-10,2024-10-15,
YBWD,LFS: Economically inactive: UK: Male: Wants a job: Thousands: SA,,,2024-09-10,2024-10-15,
YBWF,LFS: Unemployed up to 6 months: UK: All: Aged 16 and over: Thousands: SA,,,2024-09-10,2024-10-15,
YBWG,LFS: Unemployed over 6 and up to 12 months: UK: All: Aged 16+: Thousands: SA,,,2024-09-10,2024-10-15,
YBWH,LFS: Unemployed over 12 months: UK: All: Aged 16 and over: Thousands: SA,,,2024-09-10,2024-10-15,
YBWI,LFS: Unemployed over 12 months: UK: All: Aged 16 and over: %: SA,,%,2024-09-10,2024-10-15,
YBWJ,LFS: Unemployed over 12 months: UK: Male: Aged 16 and over: %: SA,,%,2024-09-10,2024-10-15,
YBWK,LFS: Unemployed over 12 months: UK: Female: Aged 16 and over: %: SA,,%,2024-09-10,2024-10-15,
YBWL,LFS: Unemployed over 24 months: UK: All: Aged 16 and over: Thousands: SA,,,2024-09-10,2024-10-15,
YBWM,LFS: Unemployed over 24 months: UK: Male: Aged 16 and over: Thousands: SA,,,2024-09-10,2024-10-15,
YBWN,LFS: Unemployed over 24 months: UK: Female: Aged 16 and over: Thousands: SA,,,2024-09-10,2024-10-15,
YBWP,LFS: Unemployed up to 6 months: UK: Male: Aged 16-64: Thousands: SA,,,2024-09-10,2024-10-15,
YBWS,LFS: Unemployed over 6 and up to 12 months: UK: Male: Aged 16-59: 000's: SA,,000's,2024-09-10,2024-10-15,
YBWV,LFS: Unemployed over 12 months: UK: Male: Aged 16-64: Thousands: SA,,,2024-09-10,2024-10-15,
YBWY,LFS: Unemployed over 12 months: UK: Male: Aged 16-64: %: SA,,%,2024-09-10,2024-10-15,
YBXB,LFS: Unemployed over 24 months: UK: Male: Aged 16-64: Thousands: SA,,,2024-09-10,2024-10-15,
YBXD,LFS: Unemployed up to 6 months: UK: All: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YBXE,LFS: Unemployed up to 6 months: UK: Male: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YBXF,LFS: Unemployed up to 6 months: UK: Female: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YBXG,LFS: Unemployed over 6 and up to 12 months: UK: All: Aged 16-17: 000's: SA,,000's,2024-09-10,2024-10-15,
YBXH,LFS: Unemployed over 6 and up to 12 months: UK: Male: Aged 16-17: 000's: SA,,000's,2024-09-10,2024-10-15,
YBXI,LFS: Unemployed over 6 and up to 12 months: UK: Female: Aged 16-17: 000's:SA,,000's,2024-09-10,2024-10-15,
YBXJ,LFS: Unemployed over 12 months: UK: All: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YBXK,LFS: Unemployed over 12 months: UK: Male: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YBXL,LFS: Unemployed over 12 months: UK: Female: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YBXM,LFS: Unemployed over 12 months: UK: All: Aged 16-17: %: SA,,%,2024-09-10,2024-10-15,
YBXN,LFS: Unemployed over 12 months: UK: Male: Aged 16-17: %: SA,,%,2024-09-10,2024-10-15,
YBXO,LFS: Unemployed over 12 months: UK: Female: Aged 16-17: %: SA,,%,2024-09-10,2024-10-15,
YBXP,LFS: Unemployed over 24 months: UK: All: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YBXQ,LFS: Unemployed over 24 months: UK: Male: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YBXR,LFS: Unemployed over 24 months: UK: Female: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YBXS,LFS: Unemployed up to 6 months: UK: All: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YBXT,LFS: Unemployed up to 6 months: UK: Male: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YBXU,LFS: Unemployed up to 6 months: UK: Female: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YBXV,LFS: Unemployed over 6 and up to 12 months: UK: All: Aged 18-24: 000's: SA,,000's,2024-09-10,2024-10-15,
YBXW,LFS: Unemployed over 6 and up to 12 months: UK: Male: Aged 18-24: 000's: SA,,000's,2024-09-10,2024-10-15,
YBXX,LFS: Unemployed over 6 and up to 12 mths: UK: Female: Aged 18-24: 000's: SA,,000's,2024-09-10,2024-10-15,
YBXY,LFS: Unemployed over 12 months: UK: All: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YBXZ,LFS: Unemployed over 12 months: UK: Male: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YBYA,LFS: Unemployed over 12 months: UK: Female: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YBYB,LFS: Unemployed over 12 months: UK: All: Aged 18-24: %: SA,,%,2024-09-10,2024-10-15,
YBYC,LFS: Unemployed over 12 months: UK: Male: Aged 18-24: %: SA,,%,2024-09-10,2024-10-15,
YBYD,LFS: Unemployed over 12 months: UK: Female: Aged 18-24: %: SA,,%,2024-09-10,2024-10-15,
YBYE,LFS: Unemployed over 24 months: UK: All: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YBYF,LFS: Unemployed over 24 months: UK: Male: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YBYG,LFS: Unemployed over 24 months: UK: Female: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YBYH,LFS: Unemployed up to 6 months: UK: All: Aged 25-49: Thousands: SA,,,2024-09-10,2024-10-15,
YBYI,LFS: Unemployed up to 6 months: UK: Male: Aged 25-49: Thousands: SA,,,2024-09-10,2024-10-15,
YBYJ,LFS: Unemployed up to 6 months: UK: Female: Aged 25-49: Thousands: SA,,,2024-09-10,2024-10-15,
YBYK,LFS: Unemployed over 6 and up to 12 months: UK: All: Aged 25-49: 000's: SA,,000's,2024-09-10,2024-10-15,
YBYL,LFS: Unemployed over 6 and up to 12 months: UK: Male: Aged 25-49: 000's: SA,,000's,2024-09-10,2024-10-15,
YBYM,LFS: Unemployed over 6 and up to 12 months: UK: Female: Aged 25-49: 000's:SA,,000's,2024-09-10,2024-10-15,
YBYN,LFS: Unemployed over 12 months: UK: All: Aged 25-49: Thousands: SA,,,2024-09-10,2024-10-15,
YBYO,LFS: Unemployed over 12 months: UK: Male: Aged 25-49: Thousands: SA,,,2024-09-10,2024-10-15,
YBYP,LFS: Unemployed over 12 months: UK: Female: Aged 25-49: Thousands: SA,,,2024-09-10,2024-10-15,
YBYQ,LFS: Unemployed over 12 months: UK: All: Aged 25-49: %: SA,,%,2024-09-10,2024-10-15,
YBYR,LFS: Unemployed over 12 months: UK: Male: Aged 25-49: %: SA,,%,2024-09-10,2024-10-15,
YBYS,LFS: Unemployed over 12 months: UK: Female: Aged 25-49: %: SA,,%,2024-09-10,2024-10-15,
YBYT,LFS: Unemployed over 24 months: UK: All: Aged 25-49: Thousands: SA,,,2024-09-10,2024-10-15,
YBYU,LFS: Unemployed over 24 months: UK: Male: Aged 25-49: Thousands: SA,,,2024-09-10,2024-10-15,
YBYV,LFS: Unemployed over 24 months: UK: Female: Aged 25-49: Thousands: SA,,,2024-09-10,2024-10-15,
YBYW,LFS: Unemployed up to 6 months: UK: All: Aged 50 and over: Thousands: SA,,,2024-09-10,2024-10-15,
YBYX,LFS: Unemployed up to 6 months: UK: Male: Aged 50 and over: Thousands: SA,,,2024-09-10,2024-10-15,
YBYY,LFS: Unemployed up to 6 months: UK: Female: Aged 50 and over: Thousands: SA,,,2024-09-10,2024-10-15,
YBYZ,LFS: Unemployed over 6 and up to 12 months: UK: All: Aged 50+: 000's: SA,,000's,2024-09-10,2024-10-15,
YBZA,LFS: Unemployed over 6 and up to 12 months: UK: All: Aged 50+: 000's: SA,,000's,2024-09-10,2024-10-15,
YBZB,LFS: Unemployed over 6 and up to 12 months: UK: Female: Aged 50+: 000's: SA,,000's,2024-09-10,2024-10-15,
YBZC,LFS: Unemployed over 12 months: UK: All: Aged 50 and over: Thousands: SA,,,2024-09-10,2024-10-15,
YBZD,LFS: Unemployed over 12 months: UK: Male: Aged 50 and over: Thousands: SA,,,2024-09-10,2024-10-15,
YBZE,LFS: Unemployed over 12 months: UK: Female: Aged 50 and over: Thousands: SA,,,2024-09-10,2024-10-15,
YBZF,LFS: Unemployed over 12 months: UK: All: Aged 50 and over: %: SA,,%,2024-09-10,2024-10-15,
YBZG,LFS: Unemployed over 12 months: UK: Male: Aged 50 and over: %: SA,,%,2024-09-10,2024-10-15,
YBZH,LFS: Unemployed over 12 months: UK: Female: Aged 50 and over: %: SA,,%,2024-09-10,2024-10-15,
YBZI,LFS: Unemployed over 24 months: UK: All: Aged 50 and over: Thousands: SA,,,2024-09-10,2024-10-15,
YBZJ,LFS: Unemployed over 24 months: UK: Male: Aged 50 and over: Thousands: SA,,,2024-09-10,2024-10-15,
YBZK,LFS: Unemployed over 24 months: UK: Female: Aged 50 and over: Thousands: SA,,,2024-09-10,2024-10-15,
YBZL,LFS: Economically active: UK: All: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YBZM,LFS: Economically active: UK: Male: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YBZN,LFS: Economically active: UK: Female: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YBZO,LFS: Economically active: UK: All: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YBZP,LFS: Economically active: UK: Male: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YBZQ,LFS: Economically active: UK: Female: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YBZR,LFS: Economically active: UK: All: Aged 25-34: Thousands: SA,,,2024-09-10,2024-10-15,
YBZS,LFS: Economically active: UK: Male: Aged 25-34: Thousands: SA,,,2024-09-10,2024-10-15,
YBZT,LFS: Economically active: UK: Female: Aged 25-34: Thousands: SA,,,2024-09-10,2024-10-15,
YBZU,LFS: Economically active: UK: All: Aged 35-49: Thousands: SA,,,2024-09-10,2024-10-15,
YBZV,LFS: Economically active: UK: Male: Aged 35-49: Thousands: SA,,,2024-09-10,2024-10-15,
YBZW,LFS: Economically active: UK: Female: Aged 35-49: Thousands: SA,,,2024-09-10,2024-10-15,
YBZY,LFS: Economically active: UK: Male: Aged 50-64: Thousands: SA,,,2024-09-10,2024-10-15,
YCAE,LFS: Economically active: UK: Male: Aged 65+: Thousands: SA,,,2024-09-10,2024-10-15,
YCAG,LFS: Economic activity rate: UK: All: Aged 16-17: %: SA,,%,2024-09-10,2024-10-15,
YCAH,LFS: Economic activity rate: UK: Male: Aged 16-17: %: SA,,%,2024-09-10,2024-10-15,
YCAI,LFS: Economic activity rate: UK: Female: Aged 16-17: %: SA,,%,2024-09-10,2024-10-15,
YCAJ,LFS: Economic activity rate: UK: All: Aged 18-24: %: SA,,%,2024-09-10,2024-10-15,
YCAK,LFS: Economic activity rate: UK: Male: Aged 18-24: %: SA,,%,2024-09-10,2024-10-15,
YCAL,LFS: Economic activity rate: UK: Female: Aged 18-24: %: SA,,%,2024-09-10,2024-10-15,
YCAM,LFS: Economic activity rate: UK: All: Aged 25-34: %: SA,,%,2024-09-10,2024-10-15,
YCAN,LFS: Economic activity rate: UK: Male: Aged 25-34: %: SA,,%,2024-09-10,2024-10-15,
YCAO,LFS: Economic activity rate: UK: Female: Aged 25-34: %: SA,,%,2024-09-10,2024-10-15,
YCAP,LFS: Economic activity rate: UK: All: Aged 35-49: %: SA,,%,2024-09-10,2024-10-15,
YCAQ,LFS: Economic activity rate: UK: Male: Aged 35-49: %: SA,,%,2024-09-10,2024-10-15,
YCAR,LFS: Economic activity rate: UK: Female: Aged 35-49: %: SA,,%,2024-09-10,2024-10-15,
YCAS,LFS: Economically inactive: UK: All: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YCAT,LFS: Economically inactive: UK: Male: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YCAU,LFS: Economically inactive: UK: Female: Aged 16-17: Thousands: SA,,,2024-09-10,2024-10-15,
YCAV,LFS: Economically inactive: UK: All: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YCAW,LFS: Economically inactive: UK: Male: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YCAX,LFS: Economically inactive: UK: Female: Aged 18-24: Thousands: SA,,,2024-09-10,2024-10-15,
YCAY,LFS: Economically inactive: UK: All: Aged 25-34: Thousands: SA,,,2024-09-10,2024-10-15,
YCAZ,LFS: Economically inactive: UK: Male: Aged 25-34: Thousands: SA,,,2024-09-10,2024-10-15,
YCBA,LFS: Economically inactive: UK: Female: Aged 25-34: Thousands: SA,,,2024-09-10,2024-10-15,
YCBB,LFS: Economically inactive: UK: All: Aged 35-49: Thousands: SA,,,2024-09-10,2024-10-15,
YCBC,LFS: Economically inactive: UK: Male: Aged 35-49: Thousands: SA,,,2024-09-10,2024-10-15,
YCBD,LFS: Economically inactive: UK: Female: Aged 35-49: Thousands: SA,,,2024-09-10,2024-10-15,
YCBE,LFS: In employment: Full-time: UK: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCBF,LFS: In employment: Full-time: UK: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCBG,LFS: In employment: Full-time: UK: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCBH,LFS: In employment: Part-time: UK: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCBI,LFS: In employment: Part-time: UK: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCBJ,LFS: In employment: Part-time: UK: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCBK,LFS: Employees: Full-time: UK: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCBL,LFS: Employees: Full-time: UK: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCBM,LFS: Employees: Full-time: UK: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCBN,LFS: Employees: Part-time: UK: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCBO,LFS: Employees: Part-time: UK: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCBP,LFS: Employees: Part-time: UK: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCBQ,LFS: Self-employed: Full-time: UK: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCBR,LFS: Self-employed: Full-time: UK: Male: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCBS,LFS: Self-employed: Full-time: UK: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCBT,LFS: Self-employed: Part-time: UK: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCBU,LFS: Self-employed: Part-time: UK: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCBV,LFS: Self-employed: Part-time: UK: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCBW,LFS: Workers with second jobs: UK: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCBX,LFS: Workers with second jobs: UK: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCBY,LFS: Workers with second jobs: UK: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCBZ,LFS: Temporary employees: UK: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCCA,LFS: Temporary employees: UK: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCCB,LFS: Temporary employees: UK: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCCC,LFS: Temporary employees as a % of all employees: UK: All: Thousands: SA,,%,2024-09-10,2024-10-15,
YCCD,LFS: Temporary employees as a % of all employees: UK: Male: SA,,%,2024-09-10,2024-10-15,
YCCE,LFS: Temporary employees as a % of all employees: UK: Female: SA,,%,2024-09-10,2024-10-15,
YCCF,LFS: Temporary employees: Could not find permanent job: UK: All: 000s: SA,,,2024-09-10,2024-10-15,
YCCG,LFS: Temporary employees: Could not find permanent job: UK: Male: 000s: SA,,,2024-09-10,2024-10-15,
YCCH,LFS: Temporary employees: Could not find permanent: UK: Female: 000s: SA,,,2024-09-10,2024-10-15,
YCCI,LFS: Temporary employees: % could not find permanent job: UK: All: SA,,%,2024-09-10,2024-10-15,
YCCJ,LFS: Temporary employees: % could not find permanent job: UK: Male: SA,,%,2024-09-10,2024-10-15,
YCCK,LFS: Temporary employees: % could not find permanent job: UK: Female: SA,,%,2024-09-10,2024-10-15,
YCCL,LFS: Temporary employees: Did not want permanent job: UK: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCCM,LFS: Temporary employees: Did not want permanent job: UK: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCCN,LFS: Temporary employees: Did not want permanent job: UK: Female: 000s: SA,,,2024-09-10,2024-10-15,
YCCO,LFS: Temporary employees: Contract with period of training: UK: All: 000's: SA,,000's,2024-09-10,2024-10-15,
YCCP,LFS: Temporary employees: Contract with period of training: UK: Male: 000's: SA,,000's,2024-09-10,2024-10-15,
YCCQ,LFS: Temporary employees: Contract with period of training: UK: Female: 000s: SA,,000's,2024-09-10,2024-10-15,
YCCR,LFS: Temporary employees: Some other reason: UK: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCCS,LFS: Temporary employees: Some other reason: UK: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCCT,LFS: Temporary employees: Some other reason: UK: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCCU,LFS: Part-time workers: UK: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCCV,LFS: Part-time workers: UK: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCCW,LFS: Part-time workers: UK: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCCX,LFS: Part-time workers: Could not find full-time job: UK: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCCY,LFS: Part-time workers: Could not find full-time job: UK: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCCZ,LFS: Part-time workers: Could not find full-time job: UK: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCDA,LFS: Part-time workers: % could not find full-time job: UK: All: SA,,%,2024-09-10,2024-10-15,
YCDB,LFS: Part-time workers: % could not find full-time job: UK: Male: SA,,%,2024-09-10,2024-10-15,
