"COUNTRY","Country","ISC11A","ISCED-A 2011","SEX","Gender","AGE","Age","PIAAC_CATEGORY","Category","INDICATOR","Indicator","MEASURE","Measure","YEAR","Reference year","Value","Flag Codes","Flags"
"DNK","Denmark","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","VALUE","Value","2012","2012",19,,
"DNK","Denmark","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","VALUE","Value","2012","2012",10,,
"DNK","Denmark","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","VALUE","Value","2012","2012",7,,
"DNK","Denmark","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_EMPLOYMENT_NUM","Employment rates, by numeracy proficiency level ","VALUE","Value","2012","2012",49,,
"DNK","Denmark","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_EMPLOYMENT_NUM","Employment rates, by numeracy proficiency level ","VALUE","Value","2012","2012",64,,
"DNK","Denmark","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_EMPLOYMENT_NUM","Employment rates, by numeracy proficiency level ","VALUE","Value","2012","2012",77,,
"DNK","Denmark","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_EMPLOYMENT_NUM","Employment rates, by numeracy proficiency level ","VALUE","Value","2012","2012",83,,
"DNK","Denmark","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_EMPLOYMENT_NUM","Employment rates, by numeracy proficiency level ","VALUE","Value","2012","2012",60,,
"DNK","Denmark","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_EMPLOYMENT_NUM","Employment rates, by numeracy proficiency level ","VALUE","Value","2012","2012",74,,
"DNK","Denmark","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_EMPLOYMENT_NUM","Employment rates, by numeracy proficiency level ","VALUE","Value","2012","2012",83,,
"DNK","Denmark","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_EMPLOYMENT_NUM","Employment rates, by numeracy proficiency level ","VALUE","Value","2012","2012",84,,
"DNK","Denmark","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_EMPLOYMENT_NUM","Employment rates, by numeracy proficiency level ","VALUE","Value","2012","2012",69,,
"DNK","Denmark","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_EMPLOYMENT_NUM","Employment rates, by numeracy proficiency level ","VALUE","Value","2012","2012",81,,
"DNK","Denmark","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_EMPLOYMENT_NUM","Employment rates, by numeracy proficiency level ","VALUE","Value","2012","2012",88,,
"DNK","Denmark","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_EMPLOYMENT_NUM","Employment rates, by numeracy proficiency level ","VALUE","Value","2012","2012",93,,
"DNK","Denmark","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_EMPLOYMENT_NUM","Employment rates, by numeracy proficiency level ","VALUE","Value","2012","2012",56,,
"DNK","Denmark","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_EMPLOYMENT_NUM","Employment rates, by numeracy proficiency level ","VALUE","Value","2012","2012",73,,
"DNK","Denmark","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_EMPLOYMENT_NUM","Employment rates, by numeracy proficiency level ","VALUE","Value","2012","2012",84,,
"DNK","Denmark","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_EMPLOYMENT_NUM","Employment rates, by numeracy proficiency level ","VALUE","Value","2012","2012",90,,
"DNK","Denmark","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","VALUE","Value","2012","2012",8,,
"DNK","Denmark","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","VALUE","Value","2012","2012",6,,
"DNK","Denmark","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","VALUE","Value","2012","2012",5,,
"DNK","Denmark","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","VALUE","Value","2012","2012",,"c","Data below the publication limit"
"DNK","Denmark","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","VALUE","Value","2012","2012",6,,
"DNK","Denmark","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","VALUE","Value","2012","2012",5,,
"DNK","Denmark","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","VALUE","Value","2012","2012",4,,
"DNK","Denmark","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","VALUE","Value","2012","2012",4,,
"DNK","Denmark","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","VALUE","Value","2012","2012",4,,
"DNK","Denmark","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","VALUE","Value","2012","2012",5,,
"DNK","Denmark","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","VALUE","Value","2012","2012",3,,
"DNK","Denmark","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","VALUE","Value","2012","2012",2,,
"DNK","Denmark","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","VALUE","Value","2012","2012",7,,
"DNK","Denmark","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","VALUE","Value","2012","2012",5,,
"DNK","Denmark","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","VALUE","Value","2012","2012",4,,
"DNK","Denmark","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","VALUE","Value","2012","2012",3,,
"DNK","Denmark","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","VALUE","Value","2012","2012",42,,
"DNK","Denmark","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","VALUE","Value","2012","2012",30,,
"DNK","Denmark","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","VALUE","Value","2012","2012",19,,
"DNK","Denmark","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","VALUE","Value","2012","2012",10,,
"DNK","Denmark","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","VALUE","Value","2012","2012",34,,
"DNK","Denmark","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","VALUE","Value","2012","2012",21,,
"DNK","Denmark","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","VALUE","Value","2012","2012",13,,
"DNK","Denmark","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","VALUE","Value","2012","2012",12,,
"DNK","Denmark","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","VALUE","Value","2012","2012",26,,
"DNK","Denmark","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","VALUE","Value","2012","2012",14,,
"DNK","Denmark","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","VALUE","Value","2012","2012",9,,
"DNK","Denmark","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","VALUE","Value","2012","2012",5,,
"DNK","Denmark","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","VALUE","Value","2012","2012",37,,
"DNK","Denmark","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","VALUE","Value","2012","2012",21,,
"DNK","Denmark","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","VALUE","Value","2012","2012",12,,
"DNK","Denmark","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","VALUE","Value","2012","2012",7,,
"FIN","Finland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","VALUE","Value","2012","2012",39,,
"FIN","Finland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","VALUE","Value","2012","2012",57,,
"FIN","Finland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","VALUE","Value","2012","2012",68,,
"FIN","Finland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","VALUE","Value","2012","2012",,"c","Data below the publication limit"
"FIN","Finland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","VALUE","Value","2012","2012",55,,
"FIN","Finland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","VALUE","Value","2012","2012",72,,
"FIN","Finland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","VALUE","Value","2012","2012",80,,
"FIN","Finland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","VALUE","Value","2012","2012",82,,
"FIN","Finland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","VALUE","Value","2012","2012",66,,
"FIN","Finland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","VALUE","Value","2012","2012",81,,
"FIN","Finland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","VALUE","Value","2012","2012",89,,
"FIN","Finland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","VALUE","Value","2012","2012",91,,
"FIN","Finland","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","VALUE","Value","2012","2012",50,,
"FIN","Finland","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","VALUE","Value","2012","2012",71,,
"FIN","Finland","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","VALUE","Value","2012","2012",83,,
"FIN","Finland","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","VALUE","Value","2012","2012",88,,
"FIN","Finland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","VALUE","Value","2012","2012",3,,
"FIN","Finland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","VALUE","Value","2012","2012",4,,
"FIN","Finland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","VALUE","Value","2012","2012",5,,
"FIN","Finland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","VALUE","Value","2012","2012",,"c","Data below the publication limit"
"FIN","Finland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","VALUE","Value","2012","2012",6,,
"FIN","Finland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","VALUE","Value","2012","2012",4,,
"FIN","Finland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","VALUE","Value","2012","2012",5,,
"FIN","Finland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","VALUE","Value","2012","2012",5,,
"FIN","Finland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","VALUE","Value","2012","2012",,"c","Data below the publication limit"
"FIN","Finland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","VALUE","Value","2012","2012",3,,
"FIN","Finland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","VALUE","Value","2012","2012",2,,
"FIN","Finland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","VALUE","Value","2012","2012",3,,
