new_la_code,time_period,time_identifier,geographic_level,version,education_investment_area_flag,priority_area_flag,establishment_type,gender,variable,value
E08000021,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,50.2
E08000022,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,45.9
E08000022,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,52.8
E08000022,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,49.2
E06000057,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,47.5
E06000057,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,52.0
E06000057,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,49.6
E06000003,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,44.5
E06000003,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,51.7
E06000003,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,48.0
E08000023,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Total,avg_att8,45.9
E08000023,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Boys,avg_att8,42.4
E08000023,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Girls,avg_att8,49.7
E06000004,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,46.0
E06000004,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,51.5
E06000004,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,48.6
E08000024,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Total,avg_att8,48.1
E08000024,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Boys,avg_att8,45.3
E08000024,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Girls,avg_att8,51.0
E06000008,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,46.8
E06000008,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,52.6
E06000008,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,49.7
E06000009,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Total,avg_att8,40.9
E06000009,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Boys,avg_att8,37.6
E06000009,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Girls,avg_att8,44.3
E08000001,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Boys,avg_att8,45.7
E08000001,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Girls,avg_att8,51.1
E08000001,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Total,avg_att8,48.3
E08000002,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Total,avg_att8,48.1
E08000002,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Boys,avg_att8,45.1
E08000002,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Girls,avg_att8,51.5
E06000049,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,48.6
E06000049,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,54.3
E06000049,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,51.5
E06000050,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,50.6
E06000050,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,47.6
E06000050,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,53.7
E10000006,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,47.6
E10000006,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,52.6
E10000006,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,50.0
E06000006,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Total,avg_att8,47.6
E06000006,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Boys,avg_att8,44.5
E06000006,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Girls,avg_att8,51.0
E08000011,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Boys,avg_att8,35.2
E08000011,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Girls,avg_att8,41.8
E08000011,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Total,avg_att8,38.2
E10000017,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,46.6
E10000017,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,52.9
E10000017,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,49.7
E08000012,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Total,avg_att8,48.0
E08000012,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Boys,avg_att8,45.0
E08000012,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Girls,avg_att8,50.9
E08000003,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Boys,avg_att8,43.5
E08000003,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Girls,avg_att8,51.0
E08000003,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Total,avg_att8,47.2
E08000004,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Total,avg_att8,44.8
E08000004,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Boys,avg_att8,41.6
E08000004,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Girls,avg_att8,48.0
E08000005,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Boys,avg_att8,43.7
E08000005,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Girls,avg_att8,48.9
E08000005,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Total,avg_att8,46.2
E08000006,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Total,avg_att8,43.0
E08000006,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Boys,avg_att8,39.7
E08000006,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Girls,avg_att8,46.2
E08000014,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Boys,avg_att8,44.6
E08000014,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Girls,avg_att8,50.5
E08000014,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Total,avg_att8,47.6
E08000013,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Boys,avg_att8,44.0
E08000013,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Girls,avg_att8,50.3
E08000013,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Total,avg_att8,47.0
E08000007,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,51.3
E08000007,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,48.5
E08000007,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,54.4
E08000008,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Boys,avg_att8,45.2
E08000008,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Girls,avg_att8,50.7
E08000008,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Total,avg_att8,48.0
E08000009,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,59.2
E08000009,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,57.0
E08000009,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,61.6
E06000007,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,48.5
E06000007,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,54.9
E06000007,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,51.7
E08000010,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,45.7
E08000010,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,52.6
E08000010,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,49.3
E08000015,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Boys,avg_att8,48.5
E08000015,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Girls,avg_att8,54.5
E08000015,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Total,avg_att8,51.5
E08000016,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,46.1
E08000016,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,44.4
E08000016,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,47.9
E08000032,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Total,avg_att8,45.7
E08000032,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Boys,avg_att8,42.8
E08000032,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Girls,avg_att8,48.6
E08000033,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,49.4
E08000033,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,55.3
E08000033,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,52.3
E08000017,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Total,avg_att8,46.8
E08000017,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Boys,avg_att8,43.6
E08000017,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Girls,avg_att8,50.0
E06000011,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,49.9
E06000011,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,46.9
E06000011,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,52.9
E06000010,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,43.9
E06000010,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,48.2
E06000010,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,45.9
E08000034,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Total,avg_att8,48.6
E08000034,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Boys,avg_att8,45.7
E08000034,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Girls,avg_att8,51.8
E08000035,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Boys,avg_att8,45.0
E08000035,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Girls,avg_att8,50.3
E08000035,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Total,avg_att8,47.6
E06000012,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,43.2
E06000012,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,41.6
E06000012,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,45.0
E06000013,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,44.5
E06000013,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,50.8
E06000013,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,47.6
E10000023,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Total,avg_att8,51.9
E10000023,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Boys,avg_att8,48.8
E10000023,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Girls,avg_att8,55.0
E08000018,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Total,avg_att8,48.1
E08000018,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Boys,avg_att8,44.6
E08000018,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Girls,avg_att8,51.7
E08000019,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,45.1
E08000019,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,50.5
E08000019,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,47.7
E08000036,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Total,avg_att8,48.8
E08000036,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Boys,avg_att8,46.2
E08000036,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Girls,avg_att8,51.5
E06000014,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,51.9
E06000014,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,56.2
E06000014,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,54.0
E06000015,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Total,avg_att8,46.3
E06000015,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Boys,avg_att8,43.7
E06000015,201920,Academic year,Local authority,Revised,1,1,State-funded schools (LA),Girls,avg_att8,49.0
E10000007,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Boys,avg_att8,46.9
E10000007,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Girls,avg_att8,52.9
E10000007,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Total,avg_att8,49.9
E06000016,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,46.2
E06000016,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,43.0
E06000016,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,49.5
E10000018,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,48.0
E10000018,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,52.3
E10000018,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,50.1
E10000019,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Total,avg_att8,50.3
E10000019,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Boys,avg_att8,47.6
E10000019,201920,Academic year,Local authority,Revised,1,0,State-funded schools (LA),Girls,avg_att8,53.0
E10000021,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Boys,avg_att8,45.8
E10000021,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Girls,avg_att8,51.2
E10000021,201920,Academic year,Local authority,Revised,0,0,State-funded schools (LA),Total,avg_att8,48.5
