date,sheet,age,measure,value
Jul-Sep 2005,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,477.0
Oct-Dec 2005,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,515.0
Jan-Mar 2006,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,521.0
Apr-Jun 2006,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,504.0
Jul-Sep 2006,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,499.0
Oct-Dec 2006,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,500.0
Jan-Mar 2007,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,503.0
Apr-Jun 2007,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,513.0
Jul-Sep 2007,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,514.0
Oct-Dec 2007,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,495.0
Jan-Mar 2008,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,496.0
Apr-Jun 2008,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,513.0
Jul-Sep 2008,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,512.0
Oct-Dec 2008,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,471.0
Jan-Mar 2009,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,485.0
Apr-Jun 2009,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,498.0
Jul-Sep 2009,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,511.0
Oct-Dec 2009,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,499.0
Jan-Mar 2010,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,521.0
Apr-Jun 2010,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,493.0
Jul-Sep 2010,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,512.0
Oct-Dec 2010,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,533.0
Jan-Mar 2011,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,510.0
Apr-Jun 2011,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,518.0
Jul-Sep 2011,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,523.0
Oct-Dec 2011,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,500.0
Jan-Mar 2012,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,503.0
Apr-Jun 2012,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,509.0
Jul-Sep 2012,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,496.0
Oct-Dec 2012,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,479.0
Jan-Mar 2013,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,477.0
Apr-Jun 2013,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,467.0
Jul-Sep 2013,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,461.0
Oct-Dec 2013,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,438.0
Jan-Mar 2014,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,444.0
Apr-Jun 2014,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,475.0
Jul-Sep 2014,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,479.0
Oct-Dec 2014,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,482.0
Jan-Mar 2015,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,477.0
Apr-Jun 2015,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,475.0
Jul-Sep 2015,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,449.0
Oct-Dec 2015,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,468.0
Jan-Mar 2016,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,452.0
Apr-Jun 2016,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,427.0
Jul-Sep 2016,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,459.0
Oct-Dec 2016,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,447.0
Jan-Mar 2017,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,437.0
Apr-Jun 2017,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,426.0
Jul-Sep 2017,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,449.0
Oct-Dec 2017,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,434.0
Jan-Mar 2018,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,448.0
Apr-Jun 2018,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,449.0
Jul-Sep 2018,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,438.0
Oct-Dec 2018,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,430.0
Jan-Mar 2019,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,429.0
Apr-Jun 2019,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,426.0
Jul-Sep 2019,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,443.0
Oct-Dec 2019,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,425.0
Jan-Mar 2020,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,424.0
Apr-Jun 2020,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,453.0
Jul-Sep 2020,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,389.0
Oct-Dec 2020,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,405.0
Jan-Mar 2021,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,370.0
Apr-Jun 2021,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,329.0
Jul-Sep 2021,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,409.0
Oct-Dec 2021,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,402.0
Jan-Mar 2022,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,423.0
Apr-Jun 2022,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,447.0
Jul-Sep 2022,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,473.0
Oct-Dec 2022,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,479.0
Jan-Mar 2023,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,462.0
Apr-Jun 2023,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,426.0
Jul-Sep 2023,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,504.0
Oct-Dec 2023,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,510.0
Jan-Mar 2024,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,533.0
Apr-Jun 2024,People - SA,Aged 18-24,Young people who were NEET_Economically inactive,503.0
Oct-Dec 2001,People - SA,Aged 18-24,Total people in relevant population group,4947.0
Jan-Mar 2002,People - SA,Aged 18-24,Total people in relevant population group,4977.0
Apr-Jun 2002,People - SA,Aged 18-24,Total people in relevant population group,5007.0
Jul-Sep 2002,People - SA,Aged 18-24,Total people in relevant population group,5040.0
Oct-Dec 2002,People - SA,Aged 18-24,Total people in relevant population group,5074.0
Jan-Mar 2003,People - SA,Aged 18-24,Total people in relevant population group,5109.0
Apr-Jun 2003,People - SA,Aged 18-24,Total people in relevant population group,5143.0
Jul-Sep 2003,People - SA,Aged 18-24,Total people in relevant population group,5175.0
Oct-Dec 2003,People - SA,Aged 18-24,Total people in relevant population group,5206.0
Jan-Mar 2004,People - SA,Aged 18-24,Total people in relevant population group,5237.0
Apr-Jun 2004,People - SA,Aged 18-24,Total people in relevant population group,5268.0
Jul-Sep 2004,People - SA,Aged 18-24,Total people in relevant population group,5296.0
Oct-Dec 2004,People - SA,Aged 18-24,Total people in relevant population group,5323.0
Jan-Mar 2005,People - SA,Aged 18-24,Total people in relevant population group,5350.0
Apr-Jun 2005,People - SA,Aged 18-24,Total people in relevant population group,5377.0
Jul-Sep 2005,People - SA,Aged 18-24,Total people in relevant population group,5402.0
Oct-Dec 2005,People - SA,Aged 18-24,Total people in relevant population group,5426.0
Jan-Mar 2006,People - SA,Aged 18-24,Total people in relevant population group,5450.0
Apr-Jun 2006,People - SA,Aged 18-24,Total people in relevant population group,5474.0
Jul-Sep 2006,People - SA,Aged 18-24,Total people in relevant population group,5499.0
Oct-Dec 2006,People - SA,Aged 18-24,Total people in relevant population group,5523.0
Jan-Mar 2007,People - SA,Aged 18-24,Total people in relevant population group,5547.0
Apr-Jun 2007,People - SA,Aged 18-24,Total people in relevant population group,5572.0
Jul-Sep 2007,People - SA,Aged 18-24,Total people in relevant population group,5591.0
Oct-Dec 2007,People - SA,Aged 18-24,Total people in relevant population group,5607.0
Jan-Mar 2008,People - SA,Aged 18-24,Total people in relevant population group,5623.0
Apr-Jun 2008,People - SA,Aged 18-24,Total people in relevant population group,5640.0
Jul-Sep 2008,People - SA,Aged 18-24,Total people in relevant population group,5653.0
Oct-Dec 2008,People - SA,Aged 18-24,Total people in relevant population group,5664.0
Jan-Mar 2009,People - SA,Aged 18-24,Total people in relevant population group,5676.0
Apr-Jun 2009,People - SA,Aged 18-24,Total people in relevant population group,5687.0
Jul-Sep 2009,People - SA,Aged 18-24,Total people in relevant population group,5704.0
Oct-Dec 2009,People - SA,Aged 18-24,Total people in relevant population group,5723.0
Jan-Mar 2010,People - SA,Aged 18-24,Total people in relevant population group,5742.0
Apr-Jun 2010,People - SA,Aged 18-24,Total people in relevant population group,5761.0
Jul-Sep 2010,People - SA,Aged 18-24,Total people in relevant population group,5779.0
Oct-Dec 2010,People - SA,Aged 18-24,Total people in relevant population group,5798.0
Jan-Mar 2011,People - SA,Aged 18-24,Total people in relevant population group,5817.0
Apr-Jun 2011,People - SA,Aged 18-24,Total people in relevant population group,5836.0
Jul-Sep 2011,People - SA,Aged 18-24,Total people in relevant population group,5842.0
Oct-Dec 2011,People - SA,Aged 18-24,Total people in relevant population group,5843.0
Jan-Mar 2012,People - SA,Aged 18-24,Total people in relevant population group,5844.0
Apr-Jun 2012,People - SA,Aged 18-24,Total people in relevant population group,5845.0
Jul-Sep 2012,People - SA,Aged 18-24,Total people in relevant population group,5838.0
Oct-Dec 2012,People - SA,Aged 18-24,Total people in relevant population group,5827.0
Jan-Mar 2013,People - SA,Aged 18-24,Total people in relevant population group,5815.0
Apr-Jun 2013,People - SA,Aged 18-24,Total people in relevant population group,5803.0
Jul-Sep 2013,People - SA,Aged 18-24,Total people in relevant population group,5797.0
Oct-Dec 2013,People - SA,Aged 18-24,Total people in relevant population group,5793.0
Jan-Mar 2014,People - SA,Aged 18-24,Total people in relevant population group,5789.0
Apr-Jun 2014,People - SA,Aged 18-24,Total people in relevant population group,5785.0
Jul-Sep 2014,People - SA,Aged 18-24,Total people in relevant population group,5783.0
Oct-Dec 2014,People - SA,Aged 18-24,Total people in relevant population group,5781.0
Jan-Mar 2015,People - SA,Aged 18-24,Total people in relevant population group,5780.0
Apr-Jun 2015,People - SA,Aged 18-24,Total people in relevant population group,5779.0
Jul-Sep 2015,People - SA,Aged 18-24,Total people in relevant population group,5770.0
Oct-Dec 2015,People - SA,Aged 18-24,Total people in relevant population group,5758.0
Jan-Mar 2016,People - SA,Aged 18-24,Total people in relevant population group,5746.0
Apr-Jun 2016,People - SA,Aged 18-24,Total people in relevant population group,5734.0
Jul-Sep 2016,People - SA,Aged 18-24,Total people in relevant population group,5718.0
Oct-Dec 2016,People - SA,Aged 18-24,Total people in relevant population group,5700.0
Jan-Mar 2017,People - SA,Aged 18-24,Total people in relevant population group,5683.0
Apr-Jun 2017,People - SA,Aged 18-24,Total people in relevant population group,5665.0
Jul-Sep 2017,People - SA,Aged 18-24,Total people in relevant population group,5649.0
Oct-Dec 2017,People - SA,Aged 18-24,Total people in relevant population group,5634.0
Jan-Mar 2018,People - SA,Aged 18-24,Total people in relevant population group,5619.0
Apr-Jun 2018,People - SA,Aged 18-24,Total people in relevant population group,5604.0
Jul-Sep 2018,People - SA,Aged 18-24,Total people in relevant population group,5586.0
Oct-Dec 2018,People - SA,Aged 18-24,Total people in relevant population group,5564.0
Jan-Mar 2019,People - SA,Aged 18-24,Total people in relevant population group,5543.0
Apr-Jun 2019,People - SA,Aged 18-24,Total people in relevant population group,5522.0
Jul-Sep 2019,People - SA,Aged 18-24,Total people in relevant population group,5502.0
Oct-Dec 2019,People - SA,Aged 18-24,Total people in relevant population group,5482.0
Jan-Mar 2020,People - SA,Aged 18-24,Total people in relevant population group,5458.0
Apr-Jun 2020,People - SA,Aged 18-24,Total people in relevant population group,5430.0
Jul-Sep 2020,People - SA,Aged 18-24,Total people in relevant population group,5416.0
Oct-Dec 2020,People - SA,Aged 18-24,Total people in relevant population group,5392.0
Jan-Mar 2021,People - SA,Aged 18-24,Total people in relevant population group,5367.0
Apr-Jun 2021,People - SA,Aged 18-24,Total people in relevant population group,5347.0
Jul-Sep 2021,People - SA,Aged 18-24,Total people in relevant population group,5351.0
Oct-Dec 2021,People - SA,Aged 18-24,Total people in relevant population group,5349.0
Jan-Mar 2022,People - SA,Aged 18-24,Total people in relevant population group,5352.0
Apr-Jun 2022,People - SA,Aged 18-24,Total people in relevant population group,5357.0
Jul-Sep 2022,People - SA,Aged 18-24,Total people in relevant population group,5501.0
Oct-Dec 2022,People - SA,Aged 18-24,Total people in relevant population group,5504.0
Jan-Mar 2023,People - SA,Aged 18-24,Total people in relevant population group,5508.0
Apr-Jun 2023,People - SA,Aged 18-24,Total people in relevant population group,5511.0
Jul-Sep 2023,People - SA,Aged 18-24,Total people in relevant population group,5520.0
Oct-Dec 2023,People - SA,Aged 18-24,Total people in relevant population group,5530.0
Jan-Mar 2024,People - SA,Aged 18-24,Total people in relevant population group,5540.0
Apr-Jun 2024,People - SA,Aged 18-24,Total people in relevant population group,5550.0
Oct-Dec 2001,People - SA,Aged 18-24,People who were NEET as a percentage of people in relevant population group,14.339616239730532
Jan-Mar 2002,People - SA,Aged 18-24,People who were NEET as a percentage of people in relevant population group,14.77648757104805
Apr-Jun 2002,People - SA,Aged 18-24,People who were NEET as a percentage of people in relevant population group,14.831376950926629
Jul-Sep 2002,People - SA,Aged 18-24,People who were NEET as a percentage of people in relevant population group,14.779896146652465
Oct-Dec 2002,People - SA,Aged 18-24,People who were NEET as a percentage of people in relevant population group,13.926445522724288
Jan-Mar 2003,People - SA,Aged 18-24,People who were NEET as a percentage of people in relevant population group,14.827493943041883
Apr-Jun 2003,People - SA,Aged 18-24,People who were NEET as a percentage of people in relevant population group,14.661331564391563
